motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
267,mixed,BWD->LAT,BWD,LAT,0,2,2,535,5,3.901,6640,12.411,central,1,2,2,"[centralL2, visual_projectionL2] -> centralL1 -> [visual_centrifugalL1, visual_projectionL1]",central,2,visual_projection,2,visual_centrifugal,1,visual_projection,1
255,mixed,BWD->LAT,BWD,LAT,0,2,2,535,3,2.917,6748,12.613,central,1,2,2,"[centralL2, visual_projectionL2] -> centralL1 -> [ascendingL1, visual_projectionL1]",central,2,visual_projection,2,ascending,1,visual_projection,1
102,mixed,BWD->LAT,BWD,LAT,0,2,2,535,2,1.71,41270,77.14,central,1,2,2,"[centralL2, opticL2] -> centralL1 -> [ascendingL1, visual_projectionL1]",central,2,optic,2,ascending,1,visual_projection,1
90,mixed,BWD->LAT,BWD,LAT,0,2,2,535,1,1.0,9607,17.957,central,1,2,2,"[centralL2, sensoryL2] -> centralL1 -> [visual_centrifugalL1, visual_projectionL1]",central,2,sensory,2,visual_centrifugal,1,visual_projection,1
82,mixed,BWD->LAT,BWD,LAT,0,2,2,535,3,2.483,1499,2.802,central,1,2,2,"[visual_centrifugalL2, visual_projectionL2] -> centralL1 -> [visual_centrifugalL1, visual_projectionL1]",visual_centrifugal,2,visual_projection,2,visual_centrifugal,1,visual_projection,1
75,mixed,BWD->LAT,BWD,LAT,0,2,2,535,2,1.972,1743,3.258,central,1,2,2,"[ascendingL2, visual_projectionL2] -> centralL1 -> [visual_centrifugalL1, visual_projectionL1]",ascending,2,visual_projection,2,visual_centrifugal,1,visual_projection,1
50,mixed,BWD->LAT,BWD,LAT,0,2,2,535,2,1.997,1607,3.004,central,1,2,2,"[visual_centrifugalL2, visual_projectionL2] -> centralL1 -> [ascendingL1, visual_projectionL1]",visual_centrifugal,2,visual_projection,2,ascending,1,visual_projection,1
42,mixed,BWD->LAT,BWD,LAT,0,2,2,535,1,1.0,6241,11.665,central,1,2,2,"[ascendingL2, centralL2] -> centralL1 -> [ascendingL1, visual_projectionL1]",ascending,2,central,2,ascending,1,visual_projection,1
42,mixed,BWD->LAT,BWD,LAT,0,2,2,535,1,1.0,5738,10.725,central,1,2,2,"[centralL2, descendingL2] -> centralL1 -> [ascendingL1, visual_projectionL1]",central,2,descending,2,ascending,1,visual_projection,1
47534,mixed,BWD->FWD,BWD,FWD,2,2,0,535,36,2.985,7380,13.794,central,1,2,2,"[ascendingL2, visual_projectionL2] -> centralL1 -> [centralL2, visual_centrifugalL2]",ascending,2,visual_projection,2,central,2,visual_centrifugal,2
29484,mixed,BWD->FWD,BWD,FWD,2,2,0,535,9,1.693,6877,12.854,central,1,2,2,"[descendingL2, visual_projectionL2] -> centralL1 -> [centralL2, visual_centrifugalL2]",descending,2,visual_projection,2,central,2,visual_centrifugal,2
27193,mixed,BWD->FWD,BWD,FWD,2,2,0,535,10,1.499,6370,11.907,central,1,2,2,"[ascendingL2, descendingL2] -> centralL1 -> [centralL2, visual_centrifugalL2]",ascending,2,descending,2,central,2,visual_centrifugal,2
3264,mixed,BWD->FWD,BWD,FWD,2,2,0,535,4,3.411,10347,19.34,central,1,2,2,"[ascendingL2, sensoryL2] -> centralL1 -> [centralL2, visual_centrifugalL2]",ascending,2,sensory,2,central,2,visual_centrifugal,2
2212,mixed,BWD->FWD,BWD,FWD,2,2,0,535,8,1.193,7380,13.794,central,1,2,2,"[ascendingL2, centralL2] -> centralL1 -> [visual_centrifugalL2, visual_projectionL2]",ascending,2,central,2,visual_centrifugal,2,visual_projection,2
1920,mixed,BWD->FWD,BWD,FWD,2,2,0,535,4,2.034,7380,13.794,central,1,2,2,"[centralL2, visual_projectionL2] -> centralL1 -> [ascendingL2, visual_centrifugalL2]",central,2,visual_projection,2,ascending,2,visual_centrifugal,2
1110,mixed,BWD->FWD,BWD,FWD,2,2,0,535,3,2.111,42409,79.269,central,1,2,2,"[opticL2, visual_centrifugalL2] -> centralL1 -> [centralL2, visual_projectionL2]",optic,2,visual_centrifugal,2,central,2,visual_projection,2
878,mixed,BWD->FWD,BWD,FWD,2,2,0,535,3,1.201,11098,20.744,central,1,2,2,"[sensoryL2, visual_projectionL2] -> centralL1 -> [ascendingL2, centralL2]",sensory,2,visual_projection,2,ascending,2,central,2
828,mixed,BWD->FWD,BWD,FWD,2,2,0,535,4,2.142,7121,13.31,central,1,2,2,"[ascendingL2, visual_projectionL2] -> centralL1 -> [centralL2, descendingL2]",ascending,2,visual_projection,2,central,2,descending,2
802,mixed,BWD->FWD,BWD,FWD,2,2,0,535,2,1.01,10088,18.856,central,1,2,2,"[descendingL2, sensoryL2] -> centralL1 -> [ascendingL2, centralL2]",descending,2,sensory,2,ascending,2,central,2
31682459,mixed,mix->mix,mix,mix,2,1,1,5452,298,15.573,19750,3.623,central,2,2,2,"[sensoryL1, sensoryL2] -> centralL2 -> [centralL1, centralL3]",sensory,1,sensory,2,central,1,central,3
7780871,mixed,mix->mix,mix,mix,2,1,1,5452,60,4.356,19750,3.623,central,2,2,2,"[centralL1, sensoryL2] -> centralL2 -> [centralL3, sensoryL1]",central,1,sensory,2,central,3,sensory,1
4680188,mixed,mix->mix,mix,mix,1,2,1,5452,70,4.722,19750,3.623,central,2,2,2,"[centralL3, sensoryL1] -> centralL2 -> [centralL1, sensoryL2]",central,3,sensory,1,central,1,sensory,2
3843267,mixed,mix->mix,mix,mix,1,2,1,5452,77,7.066,19750,3.623,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [sensoryL1, sensoryL2]",central,1,central,3,sensory,1,sensory,2
773452,mixed,mix->mix,mix,mix,1,2,1,5452,134,7.187,13747,2.521,central,2,2,2,"[visual_projectionL2, visual_projectionL3] -> centralL2 -> [centralL1, centralL3]",visual_projection,2,visual_projection,3,central,1,central,3
355021,mixed,mix->mix,mix,mix,1,2,1,5452,12,2.882,10458,1.918,central,2,2,2,"[descendingL3, sensoryL1] -> centralL2 -> [centralL1, sensoryL2]",descending,3,sensory,1,central,1,sensory,2
348436,mixed,mix->mix,mix,mix,1,2,1,5452,188,4.894,11012,2.02,central,2,2,2,"[ascendingL2, ascendingL3] -> centralL2 -> [centralL1, centralL3]",ascending,2,ascending,3,central,1,central,3
345994,mixed,mix->mix,mix,mix,2,1,1,5452,53,1.631,13747,2.521,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [visual_projectionL2, visual_projectionL3]",central,1,central,3,visual_projection,2,visual_projection,3
339584,mixed,mix->mix,mix,mix,2,2,0,5452,47,4.5,15864,2.91,central,2,2,2,"[descendingL3, sensoryL1] -> centralL2 -> [centralL1, centralL3]",descending,3,sensory,1,central,1,central,3
311107,mixed,mix->mix,mix,mix,1,1,2,5452,11,2.764,10870,1.994,central,2,2,2,"[ascendingL2, sensoryL1] -> centralL2 -> [centralL1, sensoryL2]",ascending,2,sensory,1,central,1,sensory,2
587810,mixed,mix->FWD,mix,FWD,3,0,1,5452,21,2.149,16714,3.066,central,2,2,2,"[centralL1, sensoryL2] -> centralL2 -> [centralL3, visual_projectionL3]",central,1,sensory,2,central,3,visual_projection,3
339043,mixed,mix->FWD,mix,FWD,3,0,1,5452,23,3.227,20644,3.787,central,2,2,2,"[sensoryL1, sensoryL2] -> centralL2 -> [centralL3, sensoryL3]",sensory,1,sensory,2,central,3,sensory,3
219628,mixed,mix->FWD,mix,FWD,3,0,1,5452,15,2.295,21930,4.022,central,2,2,2,"[sensoryL1, sensoryL2] -> centralL2 -> [centralL3, visual_projectionL3]",sensory,1,sensory,2,central,3,visual_projection,3
213999,mixed,mix->FWD,mix,FWD,2,1,1,5452,98,3.812,10620,1.948,central,2,2,2,"[ascendingL2, ascendingL3] -> centralL2 -> [centralL3, descendingL3]",ascending,2,ascending,3,central,3,descending,3
175245,mixed,mix->FWD,mix,FWD,2,1,1,5452,87,8.916,15036,2.758,central,2,2,2,"[sensoryL2, sensoryL3] -> centralL2 -> [centralL3, descendingL3]",sensory,2,sensory,3,central,3,descending,3
145806,mixed,mix->FWD,mix,FWD,3,0,1,5452,65,5.909,14142,2.594,central,2,2,2,"[centralL1, sensoryL2] -> centralL2 -> [centralL3, descendingL3]",central,1,sensory,2,central,3,descending,3
136094,mixed,mix->FWD,mix,FWD,3,0,1,5452,61,5.14,13747,2.521,central,2,2,2,"[centralL1, visual_projectionL2] -> centralL2 -> [centralL3, visual_projectionL3]",central,1,visual_projection,2,central,3,visual_projection,3
129207,mixed,mix->FWD,mix,FWD,2,1,1,5452,41,3.553,13355,2.45,central,2,2,2,"[visual_projectionL2, visual_projectionL3] -> centralL2 -> [centralL3, descendingL3]",visual_projection,2,visual_projection,3,central,3,descending,3
118572,mixed,mix->FWD,mix,FWD,2,1,1,5452,12,1.57,11906,2.184,central,2,2,2,"[ascendingL2, ascendingL3] -> centralL2 -> [centralL3, sensoryL3]",ascending,2,ascending,3,central,3,sensory,3
101917,mixed,mix->FWD,mix,FWD,3,0,1,5452,46,8.134,19358,3.551,central,2,2,2,"[sensoryL1, sensoryL2] -> centralL2 -> [centralL3, descendingL3]",sensory,1,sensory,2,central,3,descending,3
2402267,mixed,mix->BWD,mix,BWD,0,3,1,5452,54,4.308,19750,3.623,central,2,2,2,"[centralL3, sensoryL2] -> centralL2 -> [centralL1, sensoryL1]",central,3,sensory,2,central,1,sensory,1
192212,mixed,mix->BWD,mix,BWD,0,3,1,5452,10,2.95,10458,1.918,central,2,2,2,"[descendingL3, sensoryL2] -> centralL2 -> [centralL1, sensoryL1]",descending,3,sensory,2,central,1,sensory,1
38402,mixed,mix->BWD,mix,BWD,0,3,1,5452,11,3.536,16276,2.985,central,2,2,2,"[ascendingL2, centralL3] -> centralL2 -> [centralL1, sensoryL1]",ascending,2,central,3,central,1,sensory,1
30627,mixed,mix->BWD,mix,BWD,0,3,1,5452,69,6.662,11077,2.032,central,2,2,2,"[centralL3, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",central,3,visual_projection,2,central,1,visual_centrifugal,1
25797,mixed,mix->BWD,mix,BWD,0,3,1,5452,68,11.487,10570,1.939,central,2,2,2,"[ascendingL2, centralL3] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,2,central,3,central,1,visual_centrifugal,1
25132,mixed,mix->BWD,mix,BWD,0,3,1,5452,28,6.753,11113,2.038,central,2,2,2,"[centralL3, visual_projectionL2] -> centralL2 -> [centralL1, visual_projectionL1]",central,3,visual_projection,2,central,1,visual_projection,1
18192,mixed,mix->BWD,mix,BWD,0,3,1,5452,37,4.251,1622,0.298,central,2,2,2,"[ascendingL2, ascendingL3] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,2,ascending,3,central,1,visual_centrifugal,1
14427,mixed,mix->BWD,mix,BWD,1,2,1,5452,33,1.838,1723,0.316,central,2,2,2,"[visual_projectionL1, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",visual_projection,1,visual_projection,2,central,1,visual_centrifugal,1
12190,mixed,mix->BWD,mix,BWD,1,3,0,5452,40,4.923,10168,1.865,central,2,2,2,"[ascendingL1, centralL3] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,1,central,3,central,1,visual_centrifugal,1
11499,mixed,mix->BWD,mix,BWD,0,3,1,5452,25,4.521,4393,0.806,central,2,2,2,"[visual_projectionL2, visual_projectionL3] -> centralL2 -> [centralL1, visual_projectionL1]",visual_projection,2,visual_projection,3,central,1,visual_projection,1
18624,mixed,mix->LAT,mix,LAT,1,1,2,5452,45,2.569,11343,2.081,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",central,1,central,3,visual_centrifugal,2,visual_projection,2
7889,mixed,mix->LAT,mix,LAT,0,1,3,5452,18,2.089,1405,0.258,central,2,2,2,"[ascendingL2, ascendingL3] -> centralL2 -> [descendingL2, visual_centrifugalL2]",ascending,2,ascending,3,descending,2,visual_centrifugal,2
6499,mixed,mix->LAT,mix,LAT,1,1,2,5452,24,2.652,10889,1.997,central,2,2,2,"[centralL3, visual_projectionL1] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",central,3,visual_projection,1,visual_centrifugal,2,visual_projection,2
6140,mixed,mix->LAT,mix,LAT,1,1,2,5452,5,2.309,46616,8.55,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [opticL2, visual_projectionL2]",central,1,central,3,optic,2,visual_projection,2
4767,mixed,mix->LAT,mix,LAT,1,1,2,5452,19,1.54,10961,2.01,central,2,2,2,"[ascendingL1, centralL3] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",ascending,1,central,3,visual_centrifugal,2,visual_projection,2
4370,mixed,mix->LAT,mix,LAT,1,1,2,5452,25,4.38,10333,1.895,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [descendingL2, visual_centrifugalL2]",central,1,central,3,descending,2,visual_centrifugal,2
4260,mixed,mix->LAT,mix,LAT,1,1,2,5452,3,1.076,14051,2.577,central,2,2,2,"[centralL1, centralL3] -> centralL2 -> [descendingL2, sensoryL2]",central,1,central,3,descending,2,sensory,2
3984,mixed,mix->LAT,mix,LAT,0,1,3,5452,36,11.064,11363,2.084,central,2,2,2,"[ascendingL2, centralL3] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",ascending,2,central,3,visual_centrifugal,2,visual_projection,2
3908,mixed,mix->LAT,mix,LAT,1,1,2,5452,28,3.487,4623,0.848,central,2,2,2,"[centralL1, visual_projectionL3] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",central,1,visual_projection,3,visual_centrifugal,2,visual_projection,2
3484,mixed,mix->LAT,mix,LAT,1,1,2,5452,19,5.514,9951,1.825,central,2,2,2,"[ascendingL1, centralL3] -> centralL2 -> [descendingL2, visual_centrifugalL2]",ascending,1,central,3,descending,2,visual_centrifugal,2
14758246,mixed,FWD->mix,FWD,mix,3,0,1,5452,71,4.563,19750,3.623,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, sensoryL2]",central,1,sensory,1,central,3,sensory,2
147987,mixed,FWD->mix,FWD,mix,3,0,1,5452,16,3.861,16783,3.078,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, visual_projectionL2]",central,1,sensory,1,central,3,visual_projection,2
130914,mixed,FWD->mix,FWD,mix,3,0,1,5452,14,1.13,16032,2.941,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, visual_centrifugalL2]",central,1,sensory,1,central,3,visual_centrifugal,2
77223,mixed,FWD->mix,FWD,mix,3,0,1,5452,103,15.099,10434,1.914,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, visual_centrifugalL2]",ascending,1,central,1,central,3,visual_centrifugal,2
37713,mixed,FWD->mix,FWD,mix,3,0,1,5452,15,3.144,11744,2.154,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [sensoryL2, sensoryL3]",central,1,sensory,1,sensory,2,sensory,3
28837,mixed,FWD->mix,FWD,mix,3,0,1,5452,68,13.678,10362,1.901,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [centralL3, visual_centrifugalL2]",central,1,visual_projection,1,central,3,visual_centrifugal,2
19653,mixed,FWD->mix,FWD,mix,3,1,0,5452,41,7.775,10168,1.865,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, visual_centrifugalL1]",ascending,1,central,1,central,3,visual_centrifugal,1
18936,mixed,FWD->mix,FWD,mix,3,1,0,5452,4,1.347,15766,2.892,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, visual_centrifugalL1]",central,1,sensory,1,central,3,visual_centrifugal,1
18920,mixed,FWD->mix,FWD,mix,3,0,1,5452,31,5.513,11113,2.038,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [centralL3, visual_projectionL2]",central,1,visual_projection,1,central,3,visual_projection,2
18362,mixed,FWD->mix,FWD,mix,3,0,1,5452,48,6.043,1080,0.198,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [visual_centrifugalL2, visual_centrifugalL3]",ascending,1,central,1,visual_centrifugal,2,visual_centrifugal,3
2178,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,16,4.807,1051,0.193,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [descendingL2, visual_centrifugalL2]",ascending,1,central,1,descending,2,visual_centrifugal,2
1890,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,1,1.0,11377,2.087,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [sensoryL2, visual_projectionL2]",central,1,sensory,1,sensory,2,visual_projection,2
1296,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,1,1.0,4769,0.875,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [descendingL2, sensoryL2]",ascending,1,central,1,descending,2,sensory,2
1267,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,21,3.988,1989,0.365,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",central,1,visual_projection,1,visual_centrifugal,2,visual_projection,2
933,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,17,3.45,2061,0.378,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",ascending,1,central,1,visual_centrifugal,2,visual_projection,2
692,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,2,1.976,7659,1.405,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [visual_centrifugalL2, visual_projectionL2]",central,1,sensory,1,visual_centrifugal,2,visual_projection,2
466,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,3,1.758,5272,0.967,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [ascendingL2, sensoryL2]",ascending,1,central,1,ascending,2,sensory,2
362,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,8,2.531,1295,0.238,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [ascendingL2, descendingL2]",ascending,1,central,1,ascending,2,descending,2
336,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,11,3.101,1554,0.285,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [ascendingL2, visual_centrifugalL2]",ascending,1,central,1,ascending,2,visual_centrifugal,2
276,mixed,FWD->LAT,FWD,LAT,2,0,2,5452,3,2.507,37262,6.835,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [opticL2, visual_projectionL2]",central,1,visual_projection,1,optic,2,visual_projection,2
1249004,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,30,5.186,18436,3.382,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, visual_projectionL3]",central,1,sensory,1,central,3,visual_projection,3
345110,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,37,1.494,15864,2.91,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, descendingL3]",central,1,sensory,1,central,3,descending,3
40747,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,16,3.765,17150,3.146,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, sensoryL3]",central,1,sensory,1,central,3,sensory,3
34619,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,87,6.246,10266,1.883,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, descendingL3]",ascending,1,central,1,central,3,descending,3
31254,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,58,10.315,10204,1.872,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, visual_centrifugalL3]",ascending,1,central,1,central,3,visual_centrifugal,3
29689,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,36,3.508,12766,2.342,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [centralL3, visual_projectionL3]",central,1,visual_projection,1,central,3,visual_projection,3
19765,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,14,2.222,11552,2.119,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, sensoryL3]",ascending,1,central,1,central,3,sensory,3
18404,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,7,1.515,15802,2.898,central,2,2,2,"[centralL1, sensoryL1] -> centralL2 -> [centralL3, visual_centrifugalL3]",central,1,sensory,1,central,3,visual_centrifugal,3
12768,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,23,1.927,12838,2.355,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [centralL3, visual_projectionL3]",ascending,1,central,1,central,3,visual_projection,3
11553,pure_FWD,FWD->FWD,FWD,FWD,4,0,0,5452,37,16.231,10132,1.858,central,2,2,2,"[centralL1, visual_projectionL1] -> centralL2 -> [centralL3, visual_centrifugalL3]",central,1,visual_projection,1,central,3,visual_centrifugal,3
1216,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,14,3.098,814,0.149,central,2,2,2,"[ascendingL1, visual_projectionL1] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,1,visual_projection,1,central,1,visual_centrifugal,1
96,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,1,1.0,735,0.135,central,2,2,2,"[ascendingL1, descendingL1] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,1,descending,1,central,1,visual_centrifugal,1
46,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,5,2.806,814,0.149,central,2,2,2,"[ascendingL1, visual_centrifugalL1] -> centralL2 -> [centralL1, visual_projectionL1]",ascending,1,visual_centrifugal,1,central,1,visual_projection,1
42,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,1,1.0,6520,1.196,central,2,2,2,"[ascendingL1, visual_projectionL1] -> centralL2 -> [centralL1, sensoryL1]",ascending,1,visual_projection,1,central,1,sensory,1
32,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,1,1.0,663,0.122,central,2,2,2,"[descendingL1, visual_projectionL1] -> centralL2 -> [centralL1, visual_centrifugalL1]",descending,1,visual_projection,1,central,1,visual_centrifugal,1
32,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,4,2.926,814,0.149,central,2,2,2,"[ascendingL1, centralL1] -> centralL2 -> [visual_centrifugalL1, visual_projectionL1]",ascending,1,central,1,visual_centrifugal,1,visual_projection,1
27,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,1,1.0,771,0.141,central,2,2,2,"[descendingL1, visual_projectionL1] -> centralL2 -> [ascendingL1, centralL1]",descending,1,visual_projection,1,ascending,1,central,1
24,mixed,FWD->BWD,FWD,BWD,2,2,0,5452,1,1.0,6441,1.181,central,2,2,2,"[ascendingL1, sensoryL1] -> centralL2 -> [centralL1, descendingL1]",ascending,1,sensory,1,central,1,descending,1
176955,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,11,2.857,10870,1.994,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [centralL1, sensoryL1]",ascending,2,sensory,2,central,1,sensory,1
7402,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,36,9.707,2197,0.403,central,2,2,2,"[ascendingL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,2,visual_projection,2,central,1,visual_centrifugal,1
5683,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,12,3.221,5272,0.967,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [ascendingL1, centralL1]",ascending,2,sensory,2,ascending,1,central,1
2915,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,10,3.574,1953,0.358,central,2,2,2,"[visual_centrifugalL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",visual_centrifugal,2,visual_projection,2,central,1,visual_centrifugal,1
1745,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,9,1.745,1694,0.311,central,2,2,2,"[descendingL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",descending,2,visual_projection,2,central,1,visual_centrifugal,1
1633,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,15,5.352,1187,0.218,central,2,2,2,"[ascendingL2, descendingL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,2,descending,2,central,1,visual_centrifugal,1
1296,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,1,1.0,37226,6.828,central,2,2,2,"[opticL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",optic,2,visual_projection,2,central,1,visual_centrifugal,1
1177,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,18,3.647,2233,0.41,central,2,2,2,"[ascendingL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_projectionL1]",ascending,2,visual_projection,2,central,1,visual_projection,1
1032,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,10,4.069,1446,0.265,central,2,2,2,"[ascendingL2, visual_centrifugalL2] -> centralL2 -> [centralL1, visual_centrifugalL1]",ascending,2,visual_centrifugal,2,central,1,visual_centrifugal,1
759,mixed,LAT->BWD,LAT,BWD,0,2,2,5452,8,4.674,1989,0.365,central,2,2,2,"[visual_centrifugalL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_projectionL1]",visual_centrifugal,2,visual_projection,2,central,1,visual_projection,1
174896,mixed,LAT->mix,LAT,mix,1,1,2,5452,116,17.123,14554,2.669,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [centralL1, centralL3]",ascending,2,sensory,2,central,1,central,3
160134,mixed,LAT->mix,LAT,mix,1,1,2,5452,15,4.124,19770,3.626,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [centralL3, sensoryL1]",ascending,2,sensory,2,central,3,sensory,1
84523,mixed,LAT->mix,LAT,mix,1,1,2,5452,32,4.352,11343,2.081,central,2,2,2,"[visual_centrifugalL2, visual_projectionL2] -> centralL2 -> [centralL1, centralL3]",visual_centrifugal,2,visual_projection,2,central,1,central,3
70812,mixed,LAT->mix,LAT,mix,1,1,2,5452,129,8.944,11587,2.125,central,2,2,2,"[ascendingL2, visual_projectionL2] -> centralL2 -> [centralL1, centralL3]",ascending,2,visual_projection,2,central,1,central,3
47865,mixed,LAT->mix,LAT,mix,1,0,3,5452,97,15.872,11363,2.084,central,2,2,2,"[ascendingL2, visual_projectionL2] -> centralL2 -> [centralL3, visual_centrifugalL2]",ascending,2,visual_projection,2,central,3,visual_centrifugal,2
43467,mixed,LAT->mix,LAT,mix,1,1,2,5452,21,6.326,14172,2.599,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [ascendingL1, centralL3]",ascending,2,sensory,2,ascending,1,central,3
25845,mixed,LAT->mix,LAT,mix,1,1,2,5452,54,7.901,10577,1.94,central,2,2,2,"[ascendingL2, descendingL2] -> centralL2 -> [centralL1, centralL3]",ascending,2,descending,2,central,1,central,3
21653,mixed,LAT->mix,LAT,mix,1,0,3,5452,43,4.878,14071,2.581,central,2,2,2,"[ascendingL2, sensoryL2] -> centralL2 -> [centralL3, descendingL2]",ascending,2,sensory,2,central,3,descending,2
18216,mixed,LAT->mix,LAT,mix,0,1,3,5452,78,10.675,2463,0.452,central,2,2,2,"[ascendingL2, visual_projectionL2] -> centralL2 -> [centralL1, visual_centrifugalL2]",ascending,2,visual_projection,2,central,1,visual_centrifugal,2
16659,mixed,LAT->mix,LAT,mix,1,0,3,5452,20,5.316,10353,1.899,central,2,2,2,"[ascendingL2, descendingL2] -> centralL2 -> [centralL3, visual_centrifugalL2]",ascending,2,descending,2,central,3,visual_centrifugal,2
