motif_count,hourglass_type,signature,fanin_sig,fanout_sig,n_FWD,n_BWD,n_LAT,n_waist,n_waist_active,n_waist_eff,n_periphery,compression,bottleneck_area,bottleneck_level,k_in,k_out,structure_str,fan_in_0_area,fan_in_0_level,fan_in_1_area,fan_in_1_level,fan_out_0_area,fan_out_0_level,fan_out_1_area,fan_out_1_level
1560832441,mixed,mix->mix,mix,mix,1,1,2,311,82,3.894,48605,156.286,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,central,2,optic,1,optic,2
1284918903,mixed,mix->mix,mix,mix,0,2,2,311,81,3.897,57505,184.904,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,2,central,3,optic,1,optic,2
704928513,mixed,mix->mix,mix,mix,1,2,1,311,73,3.9,52588,169.093,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,central,3,optic,1,optic,2
668439453,mixed,mix->mix,mix,mix,1,1,2,45,20,2.899,48605,1080.111,visual_centrifugal,1,2,2,"[centralL1, centralL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,1,central,2,optic,1,optic,2
479385206,mixed,mix->mix,mix,mix,1,1,2,81,22,1.018,69305,855.617,visual_centrifugal,3,2,2,"[visual_projectionL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL2, opticL3]",visual_projection,2,visual_projection,3,optic,2,optic,3
460985309,mixed,mix->mix,mix,mix,1,1,2,35584,1300,2.541,34032,0.956,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",optic,3,visual_centrifugal,2,visual_projection,2,visual_projection,3
288115721,mixed,mix->mix,mix,mix,1,1,2,81,25,1.021,73695,909.815,visual_centrifugal,3,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL2, opticL3]",central,2,visual_projection,3,optic,2,optic,3
285285543,mixed,mix->mix,mix,mix,1,1,2,311,119,10.677,80415,258.569,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,central,3,optic,2,optic,3
243303950,mixed,mix->mix,mix,mix,0,2,2,311,32,2.865,48557,156.132,visual_centrifugal,2,2,2,"[ascendingL3, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,3,central,2,optic,1,optic,2
230231738,mixed,mix->mix,mix,mix,0,2,2,311,22,3.905,48151,154.826,visual_centrifugal,2,2,2,"[centralL2, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,2,visual_centrifugal,3,optic,1,optic,2
220261732,mixed,mix->mix,mix,mix,1,1,2,311,57,3.948,44215,142.17,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,visual_projection,2,optic,1,optic,2
216073761,mixed,mix->mix,mix,mix,1,1,2,311,49,3.737,48223,155.058,visual_centrifugal,2,2,2,"[ascendingL1, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,central,2,optic,1,optic,2
212197736,mixed,mix->mix,mix,mix,2,0,2,311,120,6.258,71515,229.952,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,central,2,optic,2,optic,3
192801533,mixed,mix->mix,mix,mix,1,1,2,81,14,1.029,68554,846.346,visual_centrifugal,3,2,2,"[visual_centrifugalL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL2, opticL3]",visual_centrifugal,2,visual_projection,3,optic,2,optic,3
181182234,mixed,mix->mix,mix,mix,1,1,2,45,18,4.05,44215,982.556,visual_centrifugal,1,2,2,"[centralL1, visual_projectionL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,1,visual_projection,2,optic,1,optic,2
178909579,mixed,mix->mix,mix,mix,0,2,2,311,61,4.079,53115,170.788,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,3,visual_projection,2,optic,1,optic,2
164528983,mixed,mix->mix,mix,mix,1,1,2,45,15,3.46,48223,1071.622,visual_centrifugal,1,2,2,"[ascendingL1, centralL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,1,central,2,optic,1,optic,2
159302290,mixed,mix->mix,mix,mix,0,2,2,311,58,3.516,50785,163.296,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,2,visual_projection,3,optic,1,optic,2
154452478,mixed,mix->mix,mix,mix,1,1,2,311,49,3.596,43708,140.54,visual_centrifugal,2,2,2,"[ascendingL2, centralL1] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,central,1,optic,1,optic,2
134227709,mixed,mix->mix,mix,mix,1,2,1,311,29,2.868,43640,140.322,visual_centrifugal,2,2,2,"[ascendingL3, centralL1] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,3,central,1,optic,1,optic,2
128989659,mixed,mix->mix,mix,mix,2,1,1,35584,872,2.324,33766,0.949,optic,2,2,2,"[opticL3, visual_centrifugalL1] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",optic,3,visual_centrifugal,1,visual_projection,2,visual_projection,3
126956912,mixed,mix->mix,mix,mix,1,2,1,311,21,3.895,43234,139.016,visual_centrifugal,2,2,2,"[centralL1, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,visual_centrifugal,3,optic,1,optic,2
125088461,mixed,mix->mix,mix,mix,0,2,2,311,48,3.638,52608,169.158,visual_centrifugal,2,2,2,"[ascendingL2, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,central,3,optic,1,optic,2
122080441,mixed,mix->mix,mix,mix,2,1,1,311,100,8.517,75498,242.759,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,central,3,optic,2,optic,3
112191385,mixed,mix->mix,mix,mix,1,1,2,45,14,3.993,43708,971.289,visual_centrifugal,1,2,2,"[ascendingL2, centralL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,2,central,1,optic,1,optic,2
100255449,mixed,mix->mix,mix,mix,1,1,2,311,39,2.611,48151,154.826,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL1] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,2,visual_projection,1,optic,1,optic,2
99231006,mixed,mix->mix,mix,mix,1,2,1,35584,523,4.845,40755,1.145,optic,2,2,2,"[opticL3, visual_projectionL2] -> opticL2 -> [opticL1, visual_projectionL3]",optic,3,visual_projection,2,optic,1,visual_projection,3
97172927,mixed,mix->mix,mix,mix,1,2,1,311,43,3.74,52206,167.865,visual_centrifugal,2,2,2,"[ascendingL1, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,central,3,optic,1,optic,2
95442870,mixed,mix->mix,mix,mix,1,1,2,311,97,11.232,76025,244.453,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,3,visual_projection,2,optic,2,optic,3
95379695,mixed,mix->mix,mix,mix,1,1,2,81,12,1.007,68798,849.358,visual_centrifugal,3,2,2,"[ascendingL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL2, opticL3]",ascending,2,visual_projection,3,optic,2,optic,3
88487349,mixed,mix->mix,mix,mix,1,2,1,311,52,3.445,45868,147.486,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,visual_projection,3,optic,1,optic,2
86658950,mixed,mix->mix,mix,mix,2,1,1,311,83,4.132,42965,138.151,visual_centrifugal,2,2,2,"[centralL1, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,1,central,2,optic,1,optic,3
79589818,mixed,mix->mix,mix,mix,1,2,1,35584,1128,4.466,40004,1.124,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [opticL1, visual_projectionL3]",optic,3,visual_centrifugal,2,optic,1,visual_projection,3
75470692,mixed,mix->mix,mix,mix,1,2,1,311,81,4.658,51865,166.768,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,2,central,3,optic,1,optic,3
74146925,mixed,mix->mix,mix,mix,1,1,2,45,14,2.544,43833,974.067,visual_centrifugal,1,2,2,"[ascendingL1, visual_projectionL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,1,visual_projection,2,optic,1,optic,2
63097139,mixed,mix->mix,mix,mix,2,0,2,311,79,8.965,67125,215.836,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,visual_projection,2,optic,2,optic,3
58417525,mixed,mix->mix,mix,mix,1,1,2,35584,581,2.204,34032,0.956,optic,2,2,2,"[visual_centrifugalL2, visual_projectionL3] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,2,visual_projection,3,optic,3,visual_projection,2
57981044,mixed,mix->mix,mix,mix,1,1,2,311,90,9.77,73695,236.961,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,visual_projection,3,optic,2,optic,3
54837183,mixed,mix->mix,mix,mix,1,1,2,311,42,6.789,71467,229.797,visual_centrifugal,2,2,2,"[ascendingL3, centralL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,3,central,2,optic,2,optic,3
54467504,mixed,mix->mix,mix,mix,2,1,1,35584,1663,5.749,40755,1.145,optic,2,2,2,"[opticL1, opticL3] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",optic,1,optic,3,visual_projection,2,visual_projection,3
51468173,mixed,mix->mix,mix,mix,1,1,2,45,11,2.388,43326,962.8,visual_centrifugal,1,2,2,"[ascendingL1, ascendingL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,1,ascending,2,optic,1,optic,2
49525571,mixed,mix->mix,mix,mix,1,1,2,1062,356,9.703,80415,75.72,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL2, centralL3]",optic,2,optic,3,central,2,central,3
46642496,mixed,mix->mix,mix,mix,1,1,2,311,63,8.139,75518,242.823,visual_centrifugal,2,2,2,"[ascendingL2, centralL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,2,central,3,optic,2,optic,3
46600911,mixed,mix->mix,mix,mix,1,1,2,35584,104,3.222,34032,0.956,optic,2,2,2,"[opticL3, visual_projectionL2] -> opticL2 -> [visual_centrifugalL2, visual_projectionL3]",optic,3,visual_projection,2,visual_centrifugal,2,visual_projection,3
44993670,mixed,mix->mix,mix,mix,1,2,1,311,34,2.622,52134,167.633,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL1] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,3,visual_projection,1,optic,1,optic,2
39829690,mixed,mix->mix,mix,mix,2,2,0,311,73,4.319,46948,150.958,visual_centrifugal,2,2,2,"[centralL1, centralL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,1,central,3,optic,1,optic,3
38605707,mixed,mix->mix,mix,mix,2,0,2,311,56,8.25,71133,228.723,visual_centrifugal,2,2,2,"[ascendingL1, centralL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,central,2,optic,2,optic,3
35410511,mixed,mix->mix,mix,mix,1,1,2,311,102,11.246,69305,222.846,visual_centrifugal,2,2,2,"[visual_projectionL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",visual_projection,2,visual_projection,3,optic,2,optic,3
34762678,mixed,mix->mix,mix,mix,0,2,2,311,16,2.014,48213,155.026,visual_centrifugal,2,2,2,"[centralL2, descendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,2,descending,3,optic,1,optic,2
34407506,mixed,mix->mix,mix,mix,0,2,2,35584,986,2.656,38351,1.078,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [opticL1, visual_projectionL2]",optic,3,visual_centrifugal,2,optic,1,visual_projection,2
33422595,mixed,mix->mix,mix,mix,1,2,1,35584,22,2.666,33766,0.949,optic,2,2,2,"[opticL3, visual_projectionL2] -> opticL2 -> [visual_centrifugalL1, visual_projectionL3]",optic,3,visual_projection,2,visual_centrifugal,1,visual_projection,3
31941210,mixed,mix->mix,mix,mix,0,2,2,311,21,3.86,43761,140.711,visual_centrifugal,2,2,2,"[visual_centrifugalL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",visual_centrifugal,3,visual_projection,2,optic,1,optic,2
31682459,mixed,mix->mix,mix,mix,2,1,1,5452,298,15.573,19750,3.623,central,2,2,2,"[sensoryL1, sensoryL2] -> centralL2 -> [centralL1, centralL3]",sensory,1,sensory,2,central,1,central,3
31401619,mixed,mix->mix,mix,mix,0,2,2,311,30,3.639,44167,142.016,visual_centrifugal,2,2,2,"[ascendingL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,3,visual_projection,2,optic,1,optic,2
31346963,mixed,mix->mix,mix,mix,1,2,1,35584,194,2.841,33802,0.95,optic,2,2,2,"[opticL3, visual_projectionL2] -> opticL2 -> [visual_projectionL1, visual_projectionL3]",optic,3,visual_projection,2,visual_projection,1,visual_projection,3
30111542,mixed,mix->mix,mix,mix,1,1,2,311,34,3.867,43833,140.942,visual_centrifugal,2,2,2,"[ascendingL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,visual_projection,2,optic,1,optic,2
28330762,mixed,mix->mix,mix,mix,1,1,2,2715,660,6.264,80415,29.619,visual_projection,3,2,2,"[opticL2, opticL3] -> visual_projectionL3 -> [centralL2, centralL3]",optic,2,optic,3,central,2,central,3
28270747,mixed,mix->mix,mix,mix,1,1,2,311,51,5.155,71061,228.492,visual_centrifugal,2,2,2,"[centralL2, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,visual_centrifugal,3,optic,2,optic,3
26576552,mixed,mix->mix,mix,mix,1,1,2,45,3,2.003,43205,960.111,visual_centrifugal,1,2,2,"[centralL1, descendingL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,1,descending,2,optic,1,optic,2
25911572,mixed,mix->mix,mix,mix,2,0,2,311,59,8.016,66618,214.206,visual_centrifugal,2,2,2,"[ascendingL2, centralL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,2,central,1,optic,2,optic,3
25673290,mixed,mix->mix,mix,mix,2,0,2,311,53,6.013,71061,228.492,visual_centrifugal,2,2,2,"[centralL2, visual_projectionL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,visual_projection,1,optic,2,optic,3
25448990,mixed,mix->mix,mix,mix,0,2,2,35584,43,1.821,31362,0.881,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_centrifugalL1, visual_projectionL2]",optic,3,visual_centrifugal,2,visual_centrifugal,1,visual_projection,2
25204013,mixed,mix->mix,mix,mix,2,1,1,35584,91,3.397,33802,0.95,optic,2,2,2,"[opticL3, visual_projectionL1] -> opticL2 -> [visual_projectionL2, visual_projectionL3]",optic,3,visual_projection,1,visual_projection,2,visual_projection,3
24953437,mixed,mix->mix,mix,mix,0,2,2,311,28,2.699,43660,140.386,visual_centrifugal,2,2,2,"[ascendingL2, ascendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,ascending,3,optic,1,optic,2
24656510,mixed,mix->mix,mix,mix,2,0,2,35584,732,1.99,31362,0.881,optic,2,2,2,"[visual_centrifugalL1, visual_centrifugalL2] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,1,visual_centrifugal,2,optic,3,visual_projection,2
24642069,mixed,mix->mix,mix,mix,1,2,1,35584,33,2.77,33015,0.928,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_centrifugalL1, visual_projectionL3]",optic,3,visual_centrifugal,2,visual_centrifugal,1,visual_projection,3
24312246,mixed,mix->mix,mix,mix,2,1,1,311,46,9.459,75116,241.531,visual_centrifugal,2,2,2,"[ascendingL1, centralL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,central,3,optic,2,optic,3
24234883,mixed,mix->mix,mix,mix,1,1,2,45,16,3.804,43464,965.867,visual_centrifugal,1,2,2,"[centralL1, visual_centrifugalL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,1,visual_centrifugal,2,optic,1,optic,2
23944386,mixed,mix->mix,mix,mix,2,1,1,311,67,9.497,68778,221.151,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,visual_projection,3,optic,2,optic,3
23682197,mixed,mix->mix,mix,mix,1,1,2,311,10,1.995,43205,138.923,visual_centrifugal,2,2,2,"[centralL1, descendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,descending,2,optic,1,optic,2
23600296,mixed,mix->mix,mix,mix,0,2,2,311,59,3.827,46395,149.18,visual_centrifugal,2,2,2,"[visual_projectionL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",visual_projection,2,visual_projection,3,optic,1,optic,2
23436942,mixed,mix->mix,mix,mix,1,1,2,45,3,2.805,48072,1068.267,visual_centrifugal,1,2,2,"[centralL2, descendingL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,2,descending,1,optic,1,optic,2
23336105,mixed,mix->mix,mix,mix,0,2,2,35584,310,1.667,31398,0.882,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_projectionL1, visual_projectionL2]",optic,3,visual_centrifugal,2,visual_projection,1,visual_projection,2
22847572,mixed,mix->mix,mix,mix,1,1,2,1062,265,4.605,73695,69.393,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL2, visual_projectionL3]",optic,2,optic,3,central,2,visual_projection,3
22775756,mixed,mix->mix,mix,mix,1,1,2,1062,192,8.054,75274,70.879,visual_projection,2,2,2,"[opticL2, opticL3] -> visual_projectionL2 -> [centralL3, visual_centrifugalL2]",optic,2,optic,3,central,3,visual_centrifugal,2
22643868,mixed,mix->mix,mix,mix,2,0,2,311,62,7.986,66671,214.376,visual_centrifugal,2,2,2,"[visual_projectionL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",visual_projection,1,visual_projection,2,optic,2,optic,3
22586433,mixed,mix->mix,mix,mix,0,2,2,311,15,3.589,43254,139.08,visual_centrifugal,2,2,2,"[ascendingL2, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,visual_centrifugal,3,optic,1,optic,2
22403375,mixed,mix->mix,mix,mix,1,2,1,35584,308,3.095,33051,0.929,optic,2,2,2,"[opticL3, visual_centrifugalL2] -> opticL2 -> [visual_projectionL1, visual_projectionL3]",optic,3,visual_centrifugal,2,visual_projection,1,visual_projection,3
21948575,mixed,mix->mix,mix,mix,1,1,2,311,30,3.47,43326,139.312,visual_centrifugal,2,2,2,"[ascendingL1, ascendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,ascending,2,optic,1,optic,2
21005640,mixed,mix->mix,mix,mix,2,2,0,35584,499,5.277,39738,1.117,optic,2,2,2,"[opticL3, visual_centrifugalL1] -> opticL2 -> [opticL1, visual_projectionL3]",optic,3,visual_centrifugal,1,optic,1,visual_projection,3
20682896,mixed,mix->mix,mix,mix,1,1,2,35584,189,2.033,31398,0.882,optic,2,2,2,"[visual_centrifugalL2, visual_centrifugalL3] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,2,visual_centrifugal,3,optic,3,visual_projection,2
20578814,mixed,mix->mix,mix,mix,1,1,2,45,3,2.0,42823,951.622,visual_centrifugal,1,2,2,"[ascendingL1, descendingL2] -> visual_centrifugalL1 -> [opticL1, opticL2]",ascending,1,descending,2,optic,1,optic,2
20339851,mixed,mix->mix,mix,mix,2,1,1,311,33,5.977,66550,213.987,visual_centrifugal,2,2,2,"[ascendingL3, centralL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,3,central,1,optic,2,optic,3
19808811,mixed,mix->mix,mix,mix,1,1,2,311,83,4.007,45893,147.566,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL3, visual_projectionL2]",central,2,central,3,optic,3,visual_projection,2
19468407,mixed,mix->mix,mix,mix,1,1,2,311,89,3.024,53186,171.016,visual_centrifugal,2,2,2,"[centralL2, centralL3] -> visual_centrifugalL2 -> [opticL2, visual_projectionL3]",central,2,central,3,optic,2,visual_projection,3
18864678,mixed,mix->mix,mix,mix,1,2,1,311,22,2.718,43258,139.093,visual_centrifugal,2,2,2,"[ascendingL1, ascendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,ascending,3,optic,1,optic,2
18793015,mixed,mix->mix,mix,mix,1,2,1,311,15,1.977,43296,139.215,visual_centrifugal,2,2,2,"[centralL1, descendingL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,1,descending,3,optic,1,optic,2
18448233,mixed,mix->mix,mix,mix,0,2,2,311,10,1.912,52105,167.54,visual_centrifugal,2,2,2,"[centralL3, descendingL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",central,3,descending,2,optic,1,optic,2
18138934,mixed,mix->mix,mix,mix,1,1,2,81,28,1.443,76025,938.58,visual_centrifugal,3,2,2,"[centralL3, visual_projectionL2] -> visual_centrifugalL3 -> [opticL2, opticL3]",central,3,visual_projection,2,optic,2,optic,3
17552914,mixed,mix->mix,mix,mix,1,2,1,311,15,3.73,42852,137.788,visual_centrifugal,2,2,2,"[ascendingL1, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,visual_centrifugal,3,optic,1,optic,2
16690560,mixed,mix->mix,mix,mix,2,1,1,311,45,6.632,75044,241.299,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,3,visual_projection,1,optic,2,optic,3
16612448,mixed,mix->mix,mix,mix,0,2,2,311,34,3.386,45888,147.55,visual_centrifugal,2,2,2,"[ascendingL2, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,2,visual_projection,3,optic,1,optic,2
16340672,mixed,mix->mix,mix,mix,2,1,1,35584,429,2.105,33766,0.949,optic,2,2,2,"[visual_centrifugalL1, visual_projectionL3] -> opticL2 -> [opticL3, visual_projectionL2]",visual_centrifugal,1,visual_projection,3,optic,3,visual_projection,2
14977050,mixed,mix->mix,mix,mix,1,1,2,45,17,2.486,14083,312.956,visual_centrifugal,1,2,2,"[centralL1, centralL2] -> visual_centrifugalL1 -> [opticL1, visual_projectionL2]",central,1,central,2,optic,1,visual_projection,2
14684640,mixed,mix->mix,mix,mix,2,0,2,311,39,4.913,66743,214.608,visual_centrifugal,2,2,2,"[ascendingL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,1,visual_projection,2,optic,2,optic,3
14676618,mixed,mix->mix,mix,mix,2,1,1,311,36,4.642,66144,212.682,visual_centrifugal,2,2,2,"[centralL1, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,1,visual_centrifugal,3,optic,2,optic,3
14285154,mixed,mix->mix,mix,mix,1,2,1,311,32,3.706,42917,137.997,visual_centrifugal,2,2,2,"[ascendingL3, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,3,central,2,optic,1,optic,3
14003379,mixed,mix->mix,mix,mix,1,1,2,311,40,3.415,43761,140.711,visual_centrifugal,2,2,2,"[visual_projectionL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL2]",visual_projection,1,visual_projection,2,optic,1,optic,2
13894627,mixed,mix->mix,mix,mix,2,1,1,311,57,4.921,38575,124.035,visual_centrifugal,2,2,2,"[centralL1, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,1,visual_projection,2,optic,1,optic,3
13098457,mixed,mix->mix,mix,mix,1,1,2,45,9,2.194,48151,1070.022,visual_centrifugal,1,2,2,"[centralL2, visual_projectionL1] -> visual_centrifugalL1 -> [opticL1, opticL2]",central,2,visual_projection,1,optic,1,optic,2
12829694,mixed,mix->mix,mix,mix,1,1,2,311,39,12.518,67077,215.682,visual_centrifugal,2,2,2,"[ascendingL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,3,visual_projection,2,optic,2,optic,3
12620858,mixed,mix->mix,mix,mix,1,2,1,311,22,4.046,42511,136.691,visual_centrifugal,2,2,2,"[centralL2, visual_centrifugalL3] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,2,visual_centrifugal,3,optic,1,optic,3
12504235,mixed,mix->mix,mix,mix,1,2,1,311,31,3.389,45486,146.257,visual_centrifugal,2,2,2,"[ascendingL1, visual_projectionL3] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,1,visual_projection,3,optic,1,optic,2
12332535,mixed,mix->mix,mix,mix,1,2,1,311,61,5.998,47475,152.653,visual_centrifugal,2,2,2,"[centralL3, visual_projectionL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",central,3,visual_projection,2,optic,1,optic,3
12252822,mixed,mix->mix,mix,mix,2,1,1,311,50,4.231,42583,136.923,visual_centrifugal,2,2,2,"[ascendingL1, centralL2] -> visual_centrifugalL2 -> [opticL1, opticL3]",ascending,1,central,2,optic,1,optic,3
12147560,mixed,mix->mix,mix,mix,1,1,2,81,38,1.756,80415,992.778,visual_centrifugal,3,2,2,"[centralL2, centralL3] -> visual_centrifugalL3 -> [opticL2, opticL3]",central,2,central,3,optic,2,optic,3
12052526,mixed,mix->mix,mix,mix,1,1,2,311,34,4.492,66570,214.051,visual_centrifugal,2,2,2,"[ascendingL2, ascendingL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",ascending,2,ascending,3,optic,2,optic,3
11567358,mixed,mix->mix,mix,mix,1,1,2,81,7,1.035,34032,420.148,visual_centrifugal,3,2,2,"[visual_projectionL2, visual_projectionL3] -> visual_centrifugalL3 -> [opticL3, visual_centrifugalL2]",visual_projection,2,visual_projection,3,optic,3,visual_centrifugal,2
11504757,mixed,mix->mix,mix,mix,1,2,1,311,21,2.34,43186,138.862,visual_centrifugal,2,2,2,"[ascendingL3, visual_projectionL1] -> visual_centrifugalL2 -> [opticL1, opticL2]",ascending,3,visual_projection,1,optic,1,optic,2
11409631,mixed,mix->mix,mix,mix,1,1,2,311,21,7.133,71123,228.691,visual_centrifugal,2,2,2,"[centralL2, descendingL3] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,descending,3,optic,2,optic,3
11210241,mixed,mix->mix,mix,mix,2,1,1,35584,198,1.766,40004,1.124,optic,2,2,2,"[opticL1, opticL3] -> opticL2 -> [visual_centrifugalL2, visual_projectionL3]",optic,1,optic,3,visual_centrifugal,2,visual_projection,3
11186173,mixed,mix->mix,mix,mix,2,0,2,311,40,7.419,71025,228.376,visual_centrifugal,2,2,2,"[centralL2, visual_centrifugalL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,2,visual_centrifugal,1,optic,2,optic,3
11132096,mixed,mix->mix,mix,mix,2,1,1,311,36,6.196,75008,241.183,visual_centrifugal,2,2,2,"[centralL3, visual_centrifugalL1] -> visual_centrifugalL2 -> [opticL2, opticL3]",central,3,visual_centrifugal,1,optic,2,optic,3
